municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;barrio_codigo;barrio_nombre;sexo;rango_edad;poblacion_empadronada
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 65 a 69 años;1027
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 70 a 74 años;778
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 75 a 79 años;577
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 80 a 84 años;481
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 85 a 89 años;319
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 90 a 94 años;121
79;Madrid;79605;Chamartín;796052;Prosperidad;Hombre;De 95 a 99 años;22
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 0 a 4 años;708
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 10 a 14 años;578
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 100 y más años;19
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 15 a 19 años;603
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 20 a 24 años;792
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 25 a 29 años;1211
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 30 a 34 años;1544
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 35 a 39 años;1475
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 40 a 44 años;1397
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 45 a 49 años;1279
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 5 a 9 años;662
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 50 a 54 años;1373
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 55 a 59 años;1449
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 60 a 64 años;1419
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 65 a 69 años;1333
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 70 a 74 años;1210
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 75 a 79 años;946
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 80 a 84 años;885
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 85 a 89 años;667
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 90 a 94 años;324
79;Madrid;79605;Chamartín;796052;Prosperidad;Mujer;De 95 a 99 años;96
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 0 a 4 años;405
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 10 a 14 años;349
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 100 y más años;2
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 15 a 19 años;296
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 20 a 24 años;374
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 25 a 29 años;484
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 30 a 34 años;680
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 35 a 39 años;712
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 40 a 44 años;682
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 45 a 49 años;644
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 5 a 9 años;361
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 50 a 54 años;575
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 55 a 59 años;518
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 60 a 64 años;457
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 65 a 69 años;424
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 70 a 74 años;347
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 75 a 79 años;245
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 80 a 84 años;243
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 85 a 89 años;175
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 90 a 94 años;59
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Hombre;De 95 a 99 años;10
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 0 a 4 años;383
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 10 a 14 años;315
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 100 y más años;12
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 15 a 19 años;305
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 20 a 24 años;383
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 25 a 29 años;650
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 30 a 34 años;820
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 35 a 39 años;796
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 40 a 44 años;736
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 45 a 49 años;733
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 5 a 9 años;344
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 50 a 54 años;734
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 55 a 59 años;697
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 60 a 64 años;641
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 65 a 69 años;619
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 70 a 74 años;586
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 75 a 79 años;435
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 80 a 84 años;485
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 85 a 89 años;358
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 90 a 94 años;200
79;Madrid;79605;Chamartín;796053;Ciudad Jardín;Mujer;De 95 a 99 años;48
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 0 a 4 años;814
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 10 a 14 años;675
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 100 y más años;6
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 15 a 19 años;648
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 20 a 24 años;647
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 25 a 29 años;744
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 30 a 34 años;953
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 35 a 39 años;1035
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 40 a 44 años;1122
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 45 a 49 años;1057
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 5 a 9 años;701
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 50 a 54 años;983
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 55 a 59 años;889
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 60 a 64 años;811
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 65 a 69 años;670
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 70 a 74 años;682
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 75 a 79 años;502
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 80 a 84 años;485
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 85 a 89 años;282
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 90 a 94 años;161
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Hombre;De 95 a 99 años;38
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 0 a 4 años;775
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 10 a 14 años;687
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 100 y más años;19
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 15 a 19 años;564
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 20 a 24 años;627
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 25 a 29 años;845
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 30 a 34 años;1092
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 35 a 39 años;1218
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 40 a 44 años;1259
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 45 a 49 años;1227
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 5 a 9 años;772
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 50 a 54 años;1186
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 55 a 59 años;1182
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 60 a 64 años;1019
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 65 a 69 años;987
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 70 a 74 años;979
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 75 a 79 años;861
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 80 a 84 años;830
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 85 a 89 años;647
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 90 a 94 años;423
79;Madrid;79605;Chamartín;796054;Hispanoamérica;Mujer;De 95 a 99 años;132
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 0 a 4 años;668
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 10 a 14 años;602
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 100 y más años;1
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 15 a 19 años;540
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 20 a 24 años;547
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 25 a 29 años;588
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 30 a 34 años;713
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 35 a 39 años;835
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 40 a 44 años;937
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 45 a 49 años;818
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 5 a 9 años;696
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 50 a 54 años;766
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 55 a 59 años;676
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 60 a 64 años;542
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 65 a 69 años;453
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 70 a 74 años;490
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 75 a 79 años;394
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 80 a 84 años;343
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 85 a 89 años;198
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 90 a 94 años;99
79;Madrid;79605;Chamartín;796055;Nueva España;Hombre;De 95 a 99 años;21
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 0 a 4 años;666
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 10 a 14 años;566
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 100 y más años;3
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 15 a 19 años;557
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 20 a 24 años;549
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 25 a 29 años;687
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 30 a 34 años;852
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 35 a 39 años;992
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 40 a 44 años;1125
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 45 a 49 años;973
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 5 a 9 años;648
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 50 a 54 años;981
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 55 a 59 años;795
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 60 a 64 años;681
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 65 a 69 años;710
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 70 a 74 años;721
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 75 a 79 años;514
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 80 a 84 años;516
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 85 a 89 años;402
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 90 a 94 años;172
79;Madrid;79605;Chamartín;796055;Nueva España;Mujer;De 95 a 99 años;63
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 0 a 4 años;366
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 10 a 14 años;319
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 100 y más años;1
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 15 a 19 años;358
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 20 a 24 años;468
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 25 a 29 años;579
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 30 a 34 años;630
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 35 a 39 años;561
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 40 a 44 años;484
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 45 a 49 años;522
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 5 a 9 años;367
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 50 a 54 años;543
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 55 a 59 años;588
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 60 a 64 años;446
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 65 a 69 años;412
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 70 a 74 años;325
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 75 a 79 años;235
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 80 a 84 años;225
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 85 a 89 años;157
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 90 a 94 años;76
79;Madrid;79605;Chamartín;796056;Castilla;Hombre;De 95 a 99 años;15
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 0 a 4 años;302
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 10 a 14 años;316
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 100 y más años;12
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 15 a 19 años;355
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 20 a 24 años;471
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 25 a 29 años;586
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 30 a 34 años;578
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 35 a 39 años;605
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 40 a 44 años;549
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 45 a 49 años;572
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 5 a 9 años;348
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 50 a 54 años;618
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 55 a 59 años;742
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 60 a 64 años;592
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 65 a 69 años;496
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 70 a 74 años;407
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 75 a 79 años;372
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 80 a 84 años;423
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 85 a 89 años;328
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 90 a 94 años;212
79;Madrid;79605;Chamartín;796056;Castilla;Mujer;De 95 a 99 años;31
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 0 a 4 años;614
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 10 a 14 años;561
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 100 y más años;1
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 15 a 19 años;534
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 20 a 24 años;721
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 25 a 29 años;998
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 30 a 34 años;1194
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 35 a 39 años;1310
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 40 a 44 años;1126
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 45 a 49 años;1008
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 5 a 9 años;548
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 50 a 54 años;885
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 55 a 59 años;783
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 60 a 64 años;644
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 65 a 69 años;535
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 70 a 74 años;487
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 75 a 79 años;321
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 80 a 84 años;292
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 85 a 89 años;210
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 90 a 94 años;91
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Hombre;De 95 a 99 años;19
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 0 a 4 años;557
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 10 a 14 años;491
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 100 y más años;10
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 15 a 19 años;538
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 20 a 24 años;775
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 25 a 29 años;1192
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 30 a 34 años;1348
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 35 a 39 años;1324
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 40 a 44 años;1238
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 45 a 49 años;1164
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 5 a 9 años;544
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 50 a 54 años;1084
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 55 a 59 años;1030
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 60 a 64 años;903
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 65 a 69 años;736
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 70 a 74 años;704
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 75 a 79 años;523
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 80 a 84 años;574
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 85 a 89 años;497
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 90 a 94 años;232
79;Madrid;79606;Tetuan;796061;Bellas Vistas;Mujer;De 95 a 99 años;68
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 0 a 4 años;681
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 10 a 14 años;557
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 100 y más años;2
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 15 a 19 años;529
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 20 a 24 años;750
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 25 a 29 años;1215
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 30 a 34 años;1537
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 35 a 39 años;1373
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 40 a 44 años;1175
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 45 a 49 años;1135
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 5 a 9 años;584
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 50 a 54 años;1049
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 55 a 59 años;970
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 60 a 64 años;833
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 65 a 69 años;762
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 70 a 74 años;677
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 75 a 79 años;464
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 80 a 84 años;453
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 85 a 89 años;317
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 90 a 94 años;149
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Hombre;De 95 a 99 años;37
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 0 a 4 años;620
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 10 a 14 años;516
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 100 y más años;9
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 15 a 19 años;560
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 20 a 24 años;796
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 25 a 29 años;1366
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 30 a 34 años;1576
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 35 a 39 años;1470
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 40 a 44 años;1342
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 45 a 49 años;1204
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 5 a 9 años;538
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 50 a 54 años;1346
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 55 a 59 años;1222
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 60 a 64 años;1182
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 65 a 69 años;1107
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 70 a 74 años;1050
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 75 a 79 años;791
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 80 a 84 años;849
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 85 a 89 años;680
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 90 a 94 años;375
79;Madrid;79606;Tetuan;796062;Cuatro Caminos;Mujer;De 95 a 99 años;109
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 0 a 4 años;380
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 10 a 14 años;247
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 100 y más años;0
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 15 a 19 años;289
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 20 a 24 años;420
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 25 a 29 años;656
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 30 a 34 años;894
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 35 a 39 años;870
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 40 a 44 años;711
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 45 a 49 años;560
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 5 a 9 años;334
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 50 a 54 años;653
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 55 a 59 años;601
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 60 a 64 años;532
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 65 a 69 años;465
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 70 a 74 años;429
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 75 a 79 años;325
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 80 a 84 años;303
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 85 a 89 años;224
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 90 a 94 años;106
79;Madrid;79606;Tetuan;796063;Castillejos;Hombre;De 95 a 99 años;16
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 0 a 4 años;362
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 10 a 14 años;260
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 100 y más años;6
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 15 a 19 años;324
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 20 a 24 años;420
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 25 a 29 años;713
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 30 a 34 años;1033
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 35 a 39 años;877
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 40 a 44 años;753
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 45 a 49 años;723
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 5 a 9 años;289
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 50 a 54 años;738
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 55 a 59 años;788
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 60 a 64 años;712
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 65 a 69 años;695
79;Madrid;79606;Tetuan;796063;Castillejos;Mujer;De 70 a 74 años;607
